frame_count,iat_mean,iat_std,iat_min,frame_rate_hz,unique_id_count,unknown_id_count,min_id,top_id_fraction,payload_mean,payload_std,payload_entropy,PWT_Speed_speed_kmh_max,PWT_Speed_speed_kmh_min,PWT_Speed_speed_kmh_range,BMS_State_battery_soc_max,BMS_State_battery_soc_min,BMS_State_battery_soc_range,BMS_State_pack_voltage_v_max,BMS_State_pack_voltage_v_min,BMS_State_pack_voltage_v_range,BMS_State_battery_temp_c_max,BMS_State_battery_temp_c_min,BMS_State_battery_temp_c_range,CHG_Status_grid_frequency_hz_max,CHG_Status_grid_frequency_hz_min,CHG_Status_grid_frequency_hz_range,CHG_Status_charging_state_max,CHG_Status_charging_state_min,CHG_Status_charging_state_range,window_index,start_s,end_s,label_binary,label_multi
62,0.00800016393442623,0.005023439972116022,0.0005000000000006111,124.0,5,0,192,0.4032258064516129,37.118951612903224,64.00412634528703,3.050627544466394,54.08,51.19,2.8900000000000006,84.74,84.7,0.03999999999999204,398.6,398.20000000000005,0.39999999999997726,25.430000000000007,25.379999999999995,0.05000000000001137,50.02,50.0,0.020000000000003126,0.0,0.0,0.0,21,5.25,5.75,0,normal
63,0.007962419354838707,0.004665966582255173,6.000000000039307e-05,126.0,5,0,192,0.3968253968253968,37.867063492063494,64.56149543624453,3.0313944697319024,55.45,52.82,2.6300000000000026,84.71000000000001,84.67,0.04000000000000625,398.6,397.0,1.6000000000000227,25.47,25.42,0.04999999999999716,50.01,49.99,0.01999999999999602,0.0,0.0,0.0,22,5.5,6.0,0,normal
63,0.00780983870967742,0.004561945853907654,6.000000000039307e-05,126.0,5,0,192,0.3968253968253968,38.99007936507937,65.8682991892833,3.054104871666159,56.94,54.39,2.549999999999997,84.69,84.65,0.03999999999999204,398.8,397.0,1.8000000000000114,25.5,25.439999999999998,0.060000000000002274,50.01,49.99,0.01999999999999602,0.0,0.0,0.0,23,5.75,6.25,0,normal
62,0.008085245901639357,0.0051279119217510945,0.00016999999999978144,124.0,5,0,192,0.4032258064516129,39.32056451612903,65.4614826148395,3.0691047457388043,58.35,55.7,2.6499999999999986,84.66,84.62,0.03999999999999204,398.8,397.40000000000003,1.3999999999999773,25.540000000000006,25.480000000000004,0.060000000000002274,49.99,49.980000000000004,0.00999999999999801,0.0,0.0,0.0,24,6.0,6.5,0,normal
62,0.00793360655737705,0.005723061783090565,0.0005199999999998539,124.0,5,0,192,0.4032258064516129,35.83467741935484,61.27194214524933,3.0087507619480336,59.67,57.27,2.3999999999999986,84.64,84.60000000000001,0.03999999999999204,399.0,397.40000000000003,1.599999999999966,25.570000000000007,25.510000000000005,0.060000000000002274,50.02,49.980000000000004,0.03999999999999915,0.0,0.0,0.0,25,6.25,6.75,0,normal
62,0.008175901639344264,0.006210745151315251,0.0002200000000005531,124.0,5,0,192,0.4032258064516129,35.608870967741936,61.92936469582513,2.9528919145117585,60.980000000000004,58.63,2.3500000000000014,84.61,84.57000000000001,0.03999999999999204,399.0,397.70000000000005,1.2999999999999545,25.61,25.560000000000002,0.04999999999999716,50.03,50.02,0.00999999999999801,0.0,0.0,0.0,26,6.5,7.0,0,normal
63,0.007849838709677424,0.006305051863882015,7.999999999963592e-05,126.0,5,0,192,0.3968253968253968,34.96230158730159,62.0822272789004,3.0393756888072123,62.17,59.92,2.25,84.59,84.55,0.04000000000000625,398.5,397.8,0.6999999999999886,25.64,25.58,0.060000000000002274,50.03,49.980000000000004,0.04999999999999716,0.0,0.0,0.0,27,6.75,7.25,0,normal
61,0.008097833333333337,0.0056289907596497055,7.999999999963592e-05,122.0,5,0,192,0.4098360655737705,37.62090163934426,67.00013559448107,3.0231757562593056,63.35,61.25,2.1000000000000014,84.56,84.52,0.04000000000000625,398.20000000000005,397.6,0.6000000000000227,25.689999999999998,25.629999999999995,0.060000000000002274,50.0,49.980000000000004,0.01999999999999602,0.0,0.0,0.0,28,7.0,7.5,0,normal
62,0.007987213114754095,0.005243570029998606,0.0009400000000008291,124.0,5,0,192,0.4032258064516129,37.431451612903224,65.61126460489929,3.048639766408606,64.5,62.440000000000005,2.059999999999995,84.54,84.49,0.05000000000001137,398.0,397.40000000000003,0.5999999999999659,25.72,25.659999999999997,0.060000000000002274,50.02,50.0,0.020000000000003126,0.0,0.0,0.0,29,7.25,7.75,0,normal
64,0.007909047619047616,0.004827260458833235,0.000280000000000058,128.0,5,0,192,0.40625,34.78515625,60.666068035707454,2.9756532219668927,65.65,63.59,2.0600000000000023,84.51,84.46000000000001,0.04999999999999716,398.0,396.6,1.3999999999999773,25.769999999999996,25.700000000000003,0.06999999999999318,50.02,50.0,0.020000000000003126,0.0,0.0,0.0,30,7.5,8.0,0,normal
63,0.00782903225806452,0.0040786749546948865,0.00023999999999979593,126.0,5,0,192,0.3968253968253968,40.007936507936506,67.42620846381244,2.995978294100545,66.69,64.76,1.9299999999999926,84.48,84.44,0.04000000000000625,398.0,396.6,1.3999999999999773,25.799999999999997,25.730000000000004,0.06999999999999318,50.01,50.0,0.00999999999999801,0.0,0.0,0.0,31,7.75,8.25,0,normal
63,0.007990000000000013,0.003944697134618823,0.00023999999999979593,126.0,5,0,192,0.3968253968253968,41.26587301587302,68.52421616062689,3.0917777634931247,67.56,65.88,1.6800000000000068,84.45,84.4,0.04999999999999716,398.0,396.90000000000003,1.099999999999966,25.840000000000003,25.78,0.060000000000002274,50.01,49.95,0.05999999999999517,0.0,0.0,0.0,32,8.0,8.5,0,normal
62,0.008044426229508196,0.0033323621930308345,0.0003499999999991843,124.0,5,0,192,0.4032258064516129,38.90725806451613,64.89765102537088,3.0000661858469644,68.46000000000001,66.86,1.6000000000000085,84.43,84.38,0.05000000000001137,398.0,397.5,0.5,25.879999999999995,25.810000000000002,0.06999999999999318,49.99,49.95,0.03999999999999915,0.0,0.0,0.0,33,8.25,8.75,0,normal
63,0.007972096774193551,0.003970988394511322,0.0007500000000000284,126.0,5,0,192,0.3968253968253968,38.75595238095238,66.59065580664931,2.971691939930306,69.32000000000001,67.75,1.5700000000000074,84.39,84.34,0.04999999999999716,399.20000000000005,397.1,2.1000000000000227,25.92,25.86,0.060000000000002274,50.02,49.99,0.030000000000001137,0.0,0.0,0.0,34,8.5,9.0,0,normal
62,0.007932786885245905,0.005016949674508238,0.0006199999999996209,124.0,5,0,192,0.4032258064516129,37.96370967741935,65.294360565995,2.9984554272497097,70.15,68.62,1.5300000000000011,84.37,84.32000000000001,0.04999999999999716,399.20000000000005,397.0,2.2000000000000455,25.960000000000008,25.89,0.07000000000000739,50.02,49.99,0.030000000000001137,0.0,0.0,0.0,35,8.75,9.25,0,normal
61,0.008103999999999978,0.006706957631196437,4.000000000026205e-05,122.0,5,0,192,0.4098360655737705,36.53688524590164,61.65695910999625,3.0040281023856155,71.02,69.51,1.509999999999991,84.33,84.28,0.04999999999999716,398.5,397.0,1.5,26.010000000000005,25.939999999999998,0.07000000000000739,50.01,49.99,0.01999999999999602,0.0,0.0,0.0,36,9.0,9.5,0,normal
62,0.00794147540983606,0.006989327188254749,4.000000000026205e-05,124.0,5,0,192,0.4032258064516129,40.73790322580645,68.19652471130998,3.03509221807879,71.64,70.34,1.2999999999999972,84.31,84.26,0.04999999999999716,398.70000000000005,397.6,1.1000000000000227,26.040000000000006,25.97,0.07000000000000739,50.01,50.0,0.00999999999999801,0.0,0.0,0.0,37,9.25,9.75,0,normal
62,0.008108524590163925,0.00525118716821518,0.00046999999999997044,124.0,5,0,192,0.4032258064516129,40.479838709677416,68.83520817027397,3.027098513609622,72.4,71.13,1.2700000000000102,84.27,84.22,0.04999999999999716,398.70000000000005,396.5,2.2000000000000455,26.090000000000003,26.019999999999996,0.07000000000000739,50.0,49.980000000000004,0.01999999999999602,0.0,0.0,0.0,38,9.5,10.0,0,normal
63,0.007801612903225817,0.005146164620546915,0.0010499999999993292,126.0,5,0,192,0.3968253968253968,39.083333333333336,66.78294175553971,2.9585777175354475,73.03,71.78,1.25,84.25,84.19,0.060000000000002274,398.5,396.5,2.0,26.120000000000005,26.060000000000002,0.060000000000002274,50.01,49.980000000000004,0.02999999999999403,0.0,0.0,0.0,39,9.75,10.25,0,normal
63,0.007960806451612904,0.006788080706077075,1.9999999999242846e-05,126.0,5,0,192,0.3968253968253968,44.464285714285715,72.38353202639935,3.0121507835253043,73.69,72.56,1.1299999999999955,84.21000000000001,84.15,0.060000000000002274,397.8,397.0,0.8000000000000114,26.180000000000007,26.11,0.07000000000000739,50.02,49.99,0.030000000000001137,0.0,0.0,0.0,40,10.0,10.5,0,normal
62,0.00791409836065572,0.00749038583283622,1.9999999999242846e-05,124.0,5,0,192,0.4032258064516129,44.88508064516129,73.50935931189382,2.9537142637731053,74.24,73.14,1.0999999999999943,84.18,84.13,0.05000000000001137,397.6,397.0,0.6000000000000227,26.210000000000008,26.14,0.07000000000000739,50.02,49.980000000000004,0.03999999999999915,0.0,0.0,0.0,41,10.25,10.75,0,normal
62,0.008035573770491817,0.007635901510882902,9.999999999621423e-06,124.0,5,0,192,0.4032258064516129,38.17540322580645,65.01953397421813,3.018122229433038,74.84,73.81,1.0300000000000011,84.14,84.09,0.04999999999999716,398.1,397.0,1.1000000000000227,26.260000000000005,26.189999999999998,0.07000000000000739,49.980000000000004,49.96,0.020000000000003126,0.0,0.0,0.0,42,10.5,11.0,0,normal
63,0.0076814516129032305,0.007696332357934523,9.999999999621423e-06,126.0,5,0,192,0.3968253968253968,34.68849206349206,58.496304544348575,3.0047823865847985,75.47,74.36,1.1099999999999994,84.11,84.06,0.04999999999999716,398.20000000000005,397.5,0.7000000000000455,26.299999999999997,26.230000000000004,0.06999999999999318,50.0,49.96,0.03999999999999915,0.0,0.0,0.0,43,10.75,11.25,0,normal
63,0.007781290322580652,0.008167681687083612,9.999999999621423e-06,126.0,5,0,192,0.3968253968253968,38.20436507936508,63.575819477344716,3.011435993264457,76.12,74.96000000000001,1.1599999999999966,84.08,84.02,0.060000000000002274,398.20000000000005,396.5,1.7000000000000455,26.349999999999994,26.28,0.06999999999999318,50.01,49.99,0.01999999999999602,0.0,0.0,0.0,44,11.0,11.5,0,normal
62,0.007839180327868848,0.007722070625031463,3.0000000000640625e-05,124.0,5,0,192,0.4032258064516129,41.86290322580645,69.35928952335212,3.023345357078663,76.61,75.64,0.9699999999999989,84.05,84.0,0.04999999999999716,398.1,396.5,1.6000000000000227,26.379999999999995,26.310000000000002,0.06999999999999318,50.03,50.01,0.020000000000003126,0.0,0.0,0.0,45,11.25,11.75,0,normal
63,0.00784112903225807,0.007220512247228941,3.0000000000640625e-05,126.0,5,0,192,0.3968253968253968,40.77579365079365,70.94033465327976,3.0593287378903233,77.16,76.19,0.9699999999999989,84.01,83.96000000000001,0.04999999999999716,397.3,396.0,1.3000000000000114,26.430000000000007,26.36,0.07000000000000739,50.03,49.97,0.060000000000002274,0.0,0.0,0.0,46,11.5,12.0,0,normal
64,0.007919206349206356,0.0066983414913840515,0.00011000000000116472,128.0,5,0,192,0.40625,36.572265625,63.99403851281339,3.0118508126744006,77.62,76.71000000000001,0.9099999999999966,83.98,83.93,0.04999999999999716,397.5,396.0,1.5,26.47,26.400000000000006,0.06999999999999318,50.01,49.97,0.03999999999999915,0.0,0.0,0.0,47,11.75,12.25,0,normal
62,0.00805459016393442,0.006859817321510335,4.000000000026205e-05,124.0,5,0,192,0.4032258064516129,39.590725806451616,65.83520355320972,3.017959874130617,78.0,77.26,0.7399999999999949,83.94,83.89,0.04999999999999716,397.5,396.6,0.8999999999999773,26.519999999999996,26.450000000000003,0.06999999999999318,50.01,49.980000000000004,0.02999999999999403,0.0,0.0,0.0,48,12.0,12.5,0,normal
62,0.008132131147540982,0.006879320428397748,4.000000000026205e-05,124.0,5,0,192,0.4032258064516129,43.163306451612904,69.92610979457432,3.0182050799023616,78.35000000000001,77.71000000000001,0.6400000000000006,83.92,83.86,0.060000000000002274,397.40000000000003,396.6,0.8000000000000114,26.560000000000002,26.489999999999995,0.07000000000000739,49.99,49.980000000000004,0.00999999999999801,0.0,0.0,0.0,49,12.25,12.75,0,normal
63,0.00788209677419355,0.006560408901766502,9.999999999976694e-05,126.0,5,0,192,0.3968253968253968,39.08134920634921,64.3300897387738,3.009735133749929,78.82000000000001,78.07000000000001,0.75,83.88,83.82000000000001,0.05999999999998806,397.5,395.90000000000003,1.599999999999966,26.61,26.540000000000006,0.06999999999999318,50.01,49.97,0.03999999999999915,0.0,0.0,0.0,50,12.5,13.0,0,normal
64,0.007907460317460318,0.007074036581048545,0.00019999999999953388,128.0,5,0,192,0.40625,40.72265625,68.9901574896328,2.981227385418407,79.33,78.44,0.8900000000000006,83.85000000000001,83.79,0.060000000000002274,397.5,395.90000000000003,1.599999999999966,26.64,26.570000000000007,0.06999999999999318,50.01,49.97,0.03999999999999915,0.0,0.0,0.0,51,12.75,13.25,0,normal
62,0.008021311475409838,0.007352144657643641,0.00019999999999953388,124.0,5,0,192,0.4032258064516129,37.83467741935484,66.05396198753546,3.0643639384979,79.54,78.94,0.6000000000000085,83.81,83.75,0.060000000000002274,397.70000000000005,396.6,1.1000000000000227,26.700000000000003,26.629999999999995,0.07000000000000739,49.99,49.980000000000004,0.00999999999999801,0.0,0.0,0.0,52,13.0,13.5,0,normal
62,0.007876557377049159,0.007529585120228852,4.000000000026205e-05,124.0,5,0,192,0.4032258064516129,33.40725806451613,59.82642456601227,2.9462773260858888,79.95,79.4,0.5499999999999972,83.78,83.72,0.060000000000002274,397.70000000000005,396.6,1.1000000000000227,26.730000000000004,26.659999999999997,0.07000000000000739,50.01,49.99,0.01999999999999602,0.0,0.0,0.0,53,13.25,13.75,0,normal
62,0.00787983606557377,0.008036897593222441,4.000000000026205e-05,124.0,5,0,192,0.4032258064516129,34.73991935483871,60.62037228092028,2.959324673678773,80.25,79.62,0.6299999999999955,83.74,83.68,0.05999999999998806,397.3,395.90000000000003,1.3999999999999773,26.78,26.710000000000008,0.06999999999999318,50.01,50.01,0.0,0.0,0.0,0.0,54,13.5,14.0,0,normal
63,0.007770806451612906,0.0073423443338881105,5.9999999999504894e-05,126.0,5,0,192,0.3968253968253968,35.13492063492063,57.23640105689807,3.0156253252738767,80.59,80.03,0.5600000000000023,83.71000000000001,83.65,0.060000000000002274,397.40000000000003,395.90000000000003,1.5,26.820000000000007,26.75,0.07000000000000739,50.01,49.980000000000004,0.02999999999999403,0.0,0.0,0.0,55,13.75,14.25,0,normal
64,0.007813809523809544,0.006203057983339438,5.9999999999504894e-05,128.0,5,0,192,0.390625,35.921875,58.3562750180679,2.990543491049517,80.9,80.32000000000001,0.5799999999999983,83.67,83.61,0.060000000000002274,397.40000000000003,396.6,0.8000000000000114,26.870000000000005,26.799999999999997,0.07000000000000739,49.99,49.980000000000004,0.00999999999999801,0.0,0.0,0.0,56,14.0,14.5,0,normal
62,0.007883770491803273,0.0053285608932644325,0.00039999999999906777,124.0,5,0,192,0.4032258064516129,38.32459677419355,62.09245739996478,3.0050104512815956,81.16,80.67,0.4899999999999949,83.64,83.58,0.060000000000002274,397.20000000000005,396.6,0.6000000000000227,26.909999999999997,26.840000000000003,0.06999999999999318,50.0,49.980000000000004,0.01999999999999602,0.0,0.0,0.0,57,14.25,14.75,0,normal
63,0.008056935483870969,0.004985558366085443,0.00039999999999906777,126.0,5,0,192,0.4126984126984127,39.73412698412698,63.35523388596856,3.0283975770338354,81.48,80.95,0.5300000000000011,83.59,83.54,0.04999999999999716,397.70000000000005,396.3,1.400000000000034,26.960000000000008,26.89,0.07000000000000739,50.0,49.980000000000004,0.01999999999999602,0.0,0.0,0.0,58,14.5,15.0,0,normal
63,0.007872096774193527,0.004462069220952527,0.0010300000000000864,126.0,5,0,192,0.3968253968253968,42.31547619047619,69.20553754689139,3.023306628768111,81.74,81.27,0.46999999999999886,83.57000000000001,83.51,0.060000000000002274,397.70000000000005,396.3,1.400000000000034,27.0,26.930000000000007,0.06999999999999318,50.03,49.980000000000004,0.04999999999999716,0.0,0.0,0.0,59,14.75,15.25,0,normal
62,0.00794196721311476,0.005048683262738049,0.0011499999999990962,124.0,5,0,192,0.4032258064516129,43.979838709677416,74.7087867611891,3.0485561774208207,81.95,81.58,0.37000000000000455,83.52,83.47,0.04999999999999716,397.0,396.1,0.8999999999999773,27.049999999999997,26.980000000000004,0.06999999999999318,50.03,50.0,0.030000000000001137,0.0,0.0,0.0,60,15.0,15.5,0,normal
61,0.008041166666666684,0.005734120999672943,0.00026000000000081513,122.0,5,0,192,0.4098360655737705,38.415983606557376,68.25675603575313,3.0506024019363793,82.24,81.75,0.4899999999999949,83.49,83.44,0.04999999999999716,397.20000000000005,396.1,1.1000000000000227,27.08,27.010000000000005,0.06999999999999318,50.03,50.01,0.020000000000003126,0.0,0.0,0.0,61,15.25,15.75,0,normal
62,0.007909836065573769,0.00630534394527416,0.00026000000000081513,124.0,5,0,192,0.4032258064516129,33.26209677419355,58.50747690396548,2.8828842513876247,82.44,82.01,0.4299999999999926,83.45,83.39,0.060000000000002274,397.6,396.5,1.1000000000000227,27.14,27.070000000000007,0.06999999999999318,50.01,50.01,0.0,0.0,0.0,0.0,62,15.5,16.0,0,normal
63,0.007988548387096785,0.006339885733877343,0.0001600000000010482,126.0,5,0,192,0.3968253968253968,32.81349206349206,54.83761143127984,2.9277895291309637,82.8,82.28,0.519999999999996,83.42,83.37,0.04999999999999716,397.6,396.5,1.1000000000000227,27.17,27.099999999999994,0.07000000000000739,50.01,49.95,0.05999999999999517,0.0,0.0,0.0,63,15.75,16.25,0,normal
63,0.00780629032258068,0.00549802258701442,6.000000000128125e-05,126.0,5,0,192,0.3968253968253968,32.81349206349206,53.02422455248917,3.031136435839042,83.06,82.55,0.5100000000000051,83.38,83.32000000000001,0.05999999999998806,397.6,397.1,0.5,27.22,27.150000000000006,0.06999999999999318,50.0,49.95,0.04999999999999716,0.0,0.0,0.0,64,16.0,16.5,0,normal
63,0.008018870967741945,0.004273124982068511,6.000000000128125e-05,126.0,5,0,192,0.4126984126984127,33.50595238095238,54.267195763165546,2.9776589078846305,83.21000000000001,82.9,0.3100000000000023,83.35000000000001,83.29,0.060000000000002274,397.6,397.1,0.5,27.260000000000005,27.189999999999998,0.07000000000000739,50.0,49.99,0.00999999999999801,0.0,0.0,0.0,65,16.25,16.75,0,normal
62,0.007958360655737701,0.004696872758122363,0.0004000000000026205,124.0,5,0,192,0.4032258064516129,34.97782258064516,55.762181441634915,2.9594926199594123,83.52,83.08,0.4399999999999977,83.31,83.25,0.060000000000002274,397.8,396.8,1.0,27.310000000000002,27.239999999999995,0.07000000000000739,50.0,49.99,0.00999999999999801,0.0,0.0,0.0,66,16.5,17.0,0,normal
